mz,mzmin,mzmax,rt,rtmin,rtmax,into,intb,maxo,mzo,mzoscan,sn
440.2962771,440.2936345,440.3022554,32.389,28.289,37.908,3233.790228,3197.223859,1510.634033,440.2948639,75,47
247.2085731,247.2080685,247.2089094,80.995,66.497,88.225,205915.5539,203626.6577,17784.14648,247.2085216,135,98
391.2810545,391.2769992,391.2846689,31.559,24.819,34.779,8777.195868,8015.184638,4665.329102,391.2816446,72,43
431.1110615,431.108515,431.1146421,95.694,90.454,101.654,1897.095619,1686.216175,530.4157104,431.1099199,154,7
370.7375402,370.737036,370.7386423,33.169,30.419,35.579,19676.9897,19672.6897,9101.880859,370.7375971,74,9101
275.198347,275.1972568,275.199282,148.87,136.151,155.89,12823.30747,12353.78563,1173.907471,275.198629,221,24
385.3855421,385.3832997,385.388588,54.317,51.777,55.847,650.9081084,647.6521084,270.0368652,385.383693,100,126
1111.628606,1111.612693,1111.637022,29.239,21.68,32.389,4341.329858,4330.620858,1283.439087,1111.619272,72,1282
805.6071477,805.5962906,805.6131626,151.49,140.411,158.149,3133.240102,2758.950115,523.2911987,805.6131626,225,14
114.1263898,114.1261157,114.1268191,232.684,226.924,238.373,1992.617032,1981.509992,445.6488953,114.1261157,324,128
243.2087688,243.208279,243.209303,148.09,140.411,155.89,6368.622584,5993.978019,713.8251953,243.2088027,219,20
315.1950943,315.1926986,315.1965987,133.861,131.621,135.381,1366.579665,1363.571665,556.081543,315.1946874,202,555
644.7310019,644.7259998,644.7359413,30.419,27.4,32.389,1017.957688,1013.966488,425.1890869,644.7308562,72,424
149.6323988,149.6317902,149.6331252,178.668,173.098,183.788,16601.28366,16524.68377,3108.089844,149.6323258,258,202
475.0205104,475.0191604,475.0215825,167.499,165.209,170.848,710.487274,706.4594169,302.5552979,475.0215825,243,80
317.2817226,317.2814816,317.2838588,33.169,26.529,38.718,3402.84282,3281.718172,1700.749268,317.2814816,76,47
248.1084088,248.1080337,248.1088906,324.536,322.087,326.177,1218.31061,1215.03861,461.5283813,248.1080337,440,461
708.1334501,708.1285617,708.14067,131.621,129.401,136.151,1872.435888,1831.029575,861.7036133,708.1321312,199,43
544.3413811,544.3368187,544.3436575,223.585,220.294,229.404,2888.159578,2856.990795,885.5112305,544.3428747,314,86
243.1512594,243.1503036,243.1519815,575.957,571.101,590.165,8573.084626,8483.817329,712.7541504,243.1506853,785,64
816.5455741,816.5398565,816.5486868,109.813,103.113,117.093,4019.608291,3672.535083,665.005188,816.5478985,172,12
614.3539528,614.348178,614.3581377,52.657,46.168,57.357,3801.502916,3594.879453,866.1099854,614.3541146,98,9
337.2096014,337.2075503,337.2109707,273.29,266.781,278.91,2017.379787,1692.119164,464.3399353,337.209725,375,13
381.0771231,381.07274,381.0776376,350.315,346.385,356.034,16414.14964,15303.64622,4220.900879,381.0771878,471,19
1121.715785,1121.709481,1121.721229,55.847,50.177,61.097,15691.50247,15674.63521,2910.635986,1121.714659,102,343
288.1445703,288.1415266,288.1466983,89.714,87.475,94.184,1338.751465,1313.421296,421.7252502,288.1466983,148,12
264.0526618,264.0513453,264.0530311,251.552,246.583,260.571,14127.39477,13390.03208,2473.46167,264.0528435,347,33
598.3790633,598.3768037,598.3876124,33.949,27.4,35.579,283041.5784,282994.3234,151660.0938,598.3795313,76,4431
196.9852827,196.9846404,196.9856856,265.971,258.952,273.29,1748.740385,1733.605829,275.2098083,196.9856078,366,197
626.9295776,626.9253287,626.9355305,65.747,61.837,69.816,707.0768556,684.6189431,184.3338623,626.9281037,119,10
421.1189681,421.1125077,421.1228399,351.914,338.585,359.384,3288.454849,2871.811506,615.8334351,421.1228399,474,12
139.0560579,139.0557015,139.0577989,274.91,270.851,275.71,28120.2033,28018.89837,23656.96484,139.0557015,377,584
517.8555217,517.8518618,517.8574143,33.169,26.529,38.718,38775.51122,38697.14564,14366.49902,517.8574143,75,558
208.1171309,208.115719,208.1177893,272.481,270.041,274.91,1336.832442,1294.381704,552.8986816,208.1173395,374,8
702.9332498,702.9298305,702.9410761,206.176,199.506,212.765,1393.302535,1329.048616,208.4002991,702.9332995,290,18
53.0018402,53.00170063,53.00190071,171.589,165.209,177.068,9954.193629,7911.331828,2564.609375,53.00189387,248,32
446.2399669,446.2370693,446.2452282,187.057,162.829,195.646,6873.395711,5618.719143,1405.298706,446.240575,269,7
701.5665865,701.5588263,701.5697798,127.222,121.252,128.681,1755.986141,1751.858919,938.3706055,701.5648512,194,268
350.192618,350.1902312,350.1967924,130.871,117.093,141.241,5754.785029,5043.929235,653.5135498,350.1902312,198,7
222.0428025,222.0404176,222.0444274,250.712,244.913,257.292,1257.114633,1144.101831,233.3138733,222.0422879,347,9
231.0528689,231.0516713,231.0550154,344.055,340.195,347.925,678.6680067,672.4840067,176.1259766,231.0516713,463,175
265.1103522,265.1101595,265.1105246,371.103,364.293,375.183,46706.67779,44287.65158,6174.03125,265.1102585,494,22
229.0818844,229.0815868,229.0833274,412.53,407.61,419.12,12814.0151,12398.16882,3890.963867,229.0819221,548,35
241.0734786,241.0724609,241.0737283,313.997,309.888,319.657,13446.42987,13438.28904,3607.584961,241.0737223,424,3607
849.5820388,849.5789531,849.5878907,119.592,109.813,126.452,2793.414663,2696.586646,306.4308472,849.5810014,187,14
691.4927066,691.4895527,691.4958564,81.845,73.136,87.475,5049.363919,4993.996095,658.4746704,691.4926036,137,33
251.9503853,251.9474752,251.9525781,336.186,332.726,341.735,842.1906036,832.988768,255.1022034,251.9516343,454,60
608.9191518,608.9126639,608.9242379,145.46,140.411,154.22,731.0385028,701.1112862,128.6735992,608.921057,215,11
186.5299008,186.5291535,186.5307893,73.906,66.497,81.845,19312.10841,19284.09314,2608.391357,186.5292729,128,268
331.0607681,331.0601775,331.0610128,275.71,268.421,282.16,38361.75441,37339.70634,7718.548828,331.0609739,379,52
257.992903,257.9915186,257.9951897,270.851,267.601,274.91,678.2692587,669.6216528,152.7448883,257.9915186,373,34
511.2267437,511.2223157,511.233416,50.927,45.338,55.847,1438.74639,1321.75813,674.2364502,511.2227884,96,12
436.0483975,436.0439048,436.0532264,331.096,319.657,342.495,1608.079175,1502.526326,258.3699341,436.0467913,446,16
561.2800613,561.2738002,561.2866475,181.617,177.068,187.057,9057.824951,8929.044562,6614.512695,561.2800709,262,181
709.4540248,709.4501417,709.4600522,31.559,29.239,37.099,12029.50095,11956.41839,9550.513672,709.4540729,72,81
401.9676372,401.9651835,401.9705173,160.389,158.149,164.459,1118.81491,1105.810617,650.6270752,401.9674448,235,61
717.3713769,717.3678753,717.3793606,244.073,239.183,248.233,4920.47973,4875.866649,1378.959961,717.3716877,338,81
646.4395211,646.4352994,646.4432755,138.651,135.381,141.241,671.751133,648.1724107,230.3627319,646.4389966,207,9
280.0465628,280.0445751,280.0476245,179.408,174.548,184.527,1687.305033,1625.543521,572.7772217,280.0476245,259,23
992.6526459,992.6478506,992.6580437,141.241,136.931,148.09,800.3968186,787.3582225,246.5439148,992.6532095,212,40
67.02839332,67.02789911,67.02863402,156.64,147.21,177.928,1551.291459,1157.623265,202.311554,67.02848918,230,8
167.0005978,166.9995876,167.0029495,356.034,352.734,361.074,544.6777076,523.5512378,160.7108002,167.0008669,478,9
265.0331799,265.0322381,265.0346404,253.962,249.883,259.771,1244.974126,1218.919507,292.2619934,265.0322381,347,17
284.0289992,284.0268622,284.0307231,29.239,20.936,38.718,3817.842087,3474.760122,1632.82666,284.0293365,71,57
145.1071272,145.1068008,145.1074078,93.434,87.475,100.174,22784.05913,22763.36333,3260.393311,145.1071324,151,458
338.9652501,338.964668,338.9658755,269.241,254.762,274.91,12019.29739,9101.606134,932.7713013,338.9653901,371,19
264.1404897,264.1401294,264.140925,39.488,36.339,46.988,40642.90594,40060.48573,6825.41748,264.140217,81,68
563.3058868,563.3010233,563.3111583,197.196,191.417,200.336,1669.700718,1547.373881,662.4330444,563.3013677,280,10
805.9276068,805.9225559,805.9314683,117.893,109.813,125.592,2840.464601,2825.516075,457.8459778,805.9256172,183,278
1058.588517,1058.579601,1058.594784,28.289,20.936,32.389,4553.452022,4542.880022,1202.90564,1058.594784,71,1202
367.0721542,367.0711439,367.0740003,222.764,219.485,229.404,1836.642976,1808.686152,480.9673767,367.0716071,312,43
454.3666011,454.3617352,454.3683299,131.621,125.592,134.631,1142.281,1132.217778,328.0675354,454.3668398,199,38
38.96337669,38.96301531,38.9634337,303.268,297.739,309.888,57314.75784,56204.61381,16058.75977,38.96339997,413,367
280.11744,280.1160758,280.1198478,43.668,40.308,50.177,1125.021426,1089.595923,292.242218,280.1198478,86,17
455.3086532,455.3027108,455.3118384,32.389,24.819,38.718,15126.88069,14992.73775,4296.275391,455.3089598,72,77
579.129415,579.1260928,579.1331136,243.243,234.313,249.052,2247.970422,2163.094214,401.4553223,579.1294033,338,26
366.0209178,366.0184592,366.0242052,456.356,450.637,466.066,1067.611752,1023.048039,142.5931091,366.0208206,602,10
357.5719568,357.5708712,357.5731214,54.317,50.927,57.357,1059.716446,1054.893946,293.1523438,357.5708712,99,277
210.0224402,210.0219785,210.0230856,285.539,276.5,287.969,413.4369925,407.3319877,127.1356583,210.0230856,390,22
200.0215298,200.0199872,200.0217587,392.972,389.082,399.601,4079.872235,3768.56436,1088.053467,200.021364,524,40
275.08134,275.0795342,275.0837676,36.339,33.169,42.828,4708.964048,4324.319404,1384.924072,275.0804928,78,12
228.0505556,228.0492475,228.0514743,146.34,141.241,148.87,589.7870871,569.0608801,185.4694672,228.0504206,217,9
383.7478605,383.7471935,383.7480798,52.657,50.177,55.097,812.8163228,808.7163228,260.8014526,383.7480466,98,260
859.4202414,859.4143375,859.4243745,72.316,67.326,80.995,1639.895811,1586.271823,323.8380432,859.4217374,124,20
213.1219679,213.1214474,213.1225946,270.851,267.601,277.28,4027.318896,3788.349405,992.7924805,213.1214474,373,23
782.4788375,782.476265,782.4817751,30.419,24.819,33.169,84229.59361,84186.13257,34490.87891,782.4796508,71,1110
769.55741,769.5547947,769.5632089,175.368,169.989,178.668,1471.117405,1443.601205,533.6418457,769.5561799,253,24
405.0400295,405.0378677,405.0430631,226.924,221.114,232.684,880.713334,841.4318204,261.3022766,405.0390679,318,18
624.1156154,624.1013539,624.1190864,226.094,218.675,239.183,659.8731434,607.5816696,223.5450897,624.1190864,319,27
866.6161635,866.611903,866.6185496,35.579,33.949,37.908,13490.52404,13487.35684,8431.80957,866.6158181,78,8431
342.5461999,342.5445492,342.5489859,31.559,27.4,33.169,2529.285523,2524.478023,1024.845215,342.5458296,73,1024
176.0657476,176.0637799,176.067525,413.36,406.79,419.949,4512.790662,4015.624208,632.7672119,176.0637799,548,9
266.0711307,266.0686195,266.0727647,312.367,306.548,319.657,3273.062103,3085.102168,528.8828735,266.0727647,424,9
829.0502736,829.0441171,829.0534795,175.368,173.818,177.928,503.6312698,495.6004474,204.9043427,829.0534795,255,22
444.5372777,444.5313886,444.541,31.559,28.289,33.949,2861.635802,2856.919136,1087.292114,444.541,72,1086
295.1892964,295.1874798,295.1899795,161.129,158.909,162.829,1587.976759,1584.840759,724.0755615,295.1899795,236,723
397.4199497,397.4182849,397.421694,116.232,113.753,122.132,620.0283866,615.0009866,244.0015106,397.4189615,180,106
625.0833492,625.0811846,625.0923406,51.777,46.168,55.097,687.7923902,665.1754591,236.1753998,625.0811846,97,12
266.0590781,266.0582976,266.0594308,357.694,351.914,364.293,57272.59103,57036.0128,19234.92578,266.058974,480,360
519.8886094,519.8863625,519.8937776,52.657,50.177,55.097,1459.919355,1446.797685,817.5467529,519.8891001,99,70
242.5085273,242.5080321,242.5091826,79.315,73.136,88.965,36208.6551,36180.29037,4271.969727,242.5085952,135,388
547.2109001,547.2091225,547.2138593,144.61,137.791,152.38,1591.892609,1535.149816,477.4108582,547.2128526,215,18
318.0585717,318.0563281,318.061722,326.996,324.536,328.636,424.7978682,417.660923,161.2085266,318.0563281,442,18
1008.765994,1008.758185,1008.774077,31.559,28.289,34.779,21148.84449,21143.28163,8358.40332,1008.76534,72,1677
374.2362953,374.2312501,374.2383848,61.097,58.107,64.997,3040.681907,3001.281974,730.2893677,374.2354685,107,28
635.4833476,635.4783261,635.4881653,54.317,50.177,56.607,1692.867483,1676.251946,611.6083984,635.4830463,100,40
1088.667741,1088.660516,1088.670996,30.419,26.529,32.389,2786.061217,2781.177883,1205.747559,1088.668565,72,1205
581.2359169,581.2346719,581.2386849,220.294,216.445,227.754,11503.64681,10982.96158,2478.591309,581.2356409,309,43
406.2667042,406.2644425,406.2691362,157.399,152.38,165.209,5176.376009,5078.717967,710.6806641,406.2680276,229,20
353.1647899,353.1618668,353.168405,356.864,345.605,361.904,1695.019298,1515.60115,397.1203918,353.164904,480,12
116.0693707,116.0690223,116.0697783,392.972,388.356,399.601,4329.956914,4146.49445,1006.220337,116.0694289,524,79
552.359805,552.3558352,552.3632508,159.649,156.64,165.209,3620.333861,3554.820574,1046.066284,552.3632508,235,33
288.6868736,288.6860335,288.6877014,73.906,64.197,81.845,24823.59713,24805.14694,2859.101074,288.6869412,127,1247
634.0188979,634.0172969,634.020767,282.16,279.71,287.18,1800.706606,1793.44631,669.3955078,634.0197722,386,109
328.0972926,328.0943025,328.1005948,411.7,406.79,413.36,2932.995353,2829.781354,1389.462036,328.0943025,548,17
199.1863998,199.1836014,199.1874522,121.252,115.362,125.592,1126.92781,1118.40281,192.3535614,199.1874522,186,191
273.0527993,273.0504211,273.0567479,113.753,100.914,122.992,9920.273836,9504.379215,861.770813,273.0516336,176,20
727.9666824,727.9630279,727.9763581,30.419,26.529,32.389,972.3986102,967.5152768,461.838562,727.9670715,72,461
401.2160986,401.2150222,401.2177988,27.4,24.819,29.239,692.5513177,689.0153177,311.6559143,401.2151834,69,311
362.7573831,362.7565743,362.757656,94.184,88.965,100.174,217785.8371,217085.9614,42663.67188,362.7575999,152,480
472.9681302,472.9660005,472.9695545,31.559,28.289,33.169,7839.190882,7835.286882,4756.07959,472.9695545,72,4755
665.0958744,665.0948717,665.1002095,434.078,429.948,440.698,13860.89521,13667.46918,2393.277588,665.0948717,574,95
341.093847,341.0900081,341.0971628,426.609,419.949,433.258,4947.780815,4099.22284,1497.340942,341.0933059,566,11
370.3562251,370.3515489,370.3583059,30.419,22.42,33.169,4827.496942,4807.33039,1684.21582,370.3582154,73,231
696.5568406,696.5487549,696.5653312,32.389,28.289,34.779,6128.188116,6122.625259,2697.98999,696.5550929,73,507
299.9674161,299.9662808,299.9689877,258.122,251.552,266.781,1319.153494,1261.889077,142.4577484,299.9665029,358,13
599.3743144,599.3731054,599.3778519,49.438,42.828,55.097,156491.8519,133150.8575,54809.71094,599.3731054,95,18
333.0885841,333.0860692,333.0910377,58.107,55.847,62.597,970.7286701,861.5481413,440.486908,333.0895183,106,8
205.9603201,205.9584967,205.9608346,303.268,294.699,309.888,1394.317215,1383.184853,446.3894043,205.9602957,411,68
149.0697178,149.0694444,149.0699194,83.485,76.965,88.225,34863.95634,34507.89633,3505.460205,149.0698702,140,60
171.6260765,171.6256615,171.6275291,116.232,113.753,122.992,2687.426976,2678.187976,809.3597412,171.6256615,180,220
442.1848572,442.1819005,442.1872132,358.534,351.914,362.724,1882.107701,1572.954419,458.8118286,442.1819005,481,7
173.1057724,173.1040948,173.106877,195.646,188.807,201.156,4758.5833,4023.386664,1398.998901,173.1057939,278,29
633.8759254,633.8716726,633.8833085,32.389,26.529,38.718,37726.17011,37587.85786,14497.80371,633.8746652,74,723
780.5181032,780.5081107,780.5277714,107.543,102.383,113.753,2135.542775,2032.07169,342.7317505,780.514792,169,8
726.5938881,726.5929344,726.5974567,32.389,29.239,34.779,27620.51534,27615.89867,13140.57129,726.5937636,73,13140
670.2791592,670.2724987,670.282877,158.149,152.38,160.389,1092.14238,1015.471804,347.770874,670.2789697,231,12
349.0282945,349.0271594,349.0319016,343.285,337.805,347.925,2986.812483,2963.980363,1227.758911,349.02906,462,129
332.1434546,332.1408132,332.1470174,283.02,278.91,287.969,2342.00921,2260.852983,580.6870117,332.1470174,386,15
288.1783717,288.1765515,288.1792997,196.456,192.277,205.346,11215.48012,11017.40042,2853.001221,288.1783941,279,60
625.1721542,625.1664108,625.1746204,37.908,35.579,45.338,1595.457748,1538.945906,700.1511841,625.1742308,79,25
242.2099338,242.2081269,242.2113847,130.871,125.592,136.931,2517.522702,2252.741675,540.0037231,242.2105438,197,13
300.0833577,300.0824399,300.0839581,64.197,58.847,66.497,1572.606549,1540.878001,590.1210938,300.0836969,114,16
344.2928503,344.2899734,344.2958004,142.991,136.931,145.46,1151.20862,1109.819551,320.8702087,344.2957871,212,13
665.7913908,665.7891807,665.7928323,141.241,136.151,148.09,7518.853919,7506.914919,1705.306519,665.7908605,212,364
465.8032506,465.7993407,465.8084832,33.169,27.4,34.779,1288.833555,1277.011932,487.4239502,465.8014079,75,56
466.1053623,466.1010459,466.1082473,431.619,429.108,438.208,819.1335848,768.2813346,267.7301025,466.10695,572,10
447.3020659,447.2961568,447.3084044,34.779,28.289,41.158,6667.422184,6179.594172,2441.375977,447.302208,76,37
543.3490804,543.3467707,543.3504316,202.836,197.196,209.465,2324.894903,2246.46673,496.5002136,543.3503046,288,31
618.6244466,618.6193378,618.626981,138.651,134.631,149.69,2681.646224,2580.994415,418.0604858,618.624181,207,28
541.6602831,541.6549727,541.6630447,33.169,27.4,34.779,7078.821124,7072.364499,3153.879883,541.6591857,75,3153
160.0754737,160.0740711,160.0757595,51.777,45.338,57.357,480820.3188,480568.7034,279483.9063,160.0757595,97,9036
122.0415579,122.0408233,122.0419883,278.09,272.481,283.87,2346.376904,2335.801404,616.2144775,122.0416714,382,233
224.1262113,224.1232094,224.1273445,52.657,43.668,60.337,6243.789401,5933.422577,2105.652344,224.1264038,98,42
378.327012,378.3228391,378.329115,33.169,25.669,39.488,4858.286109,4577.225695,1612.840088,378.329115,75,59
669.2108456,669.2023942,669.2145145,29.239,24.819,32.389,689.7522327,677.965732,292.1186218,669.2145145,71,25
552.3403723,552.338719,552.3435186,178.668,173.818,180.888,4482.827188,4448.10261,2078.068115,552.3418314,259,107
425.0788561,425.0764989,425.0821887,224.424,219.485,229.404,519.3161936,492.5298275,189.8406982,425.0768464,315,18
700.4555524,700.4519842,700.4606644,81.845,74.666,85.985,1150.77447,1125.511194,211.3749695,700.4606644,135,18
467.3441965,467.3415883,467.3460911,48.658,39.488,54.317,13624.03853,12649.29888,2124.674316,467.3447098,92,18
366.3704501,366.3684447,366.3720796,32.389,29.239,37.908,20067.86799,20018.59457,10320.23535,366.3706235,74,376
